Utility Characteristics,,,,,Reporting Year Incremental Annual Savings,,,,,,,,,,Incremental Life Cycle Savings,,,,,,,,,,Reporting Year Incremental Cost,,,,,,,,,,Incremental Life Cycle Costs,,,,,,,,,,Weighted Average Life,,,,
,,,,,Energy Savings (MWh),,,,,Peak Demand Savings (MW),,,,,Energy Savings (MWh),,,,,Peak Demand Savings (MW),,,,,Customer Incentives (Thousand Dollars),,,,,All Other Costs (Thousand Dollars),,,,,Customer Incentives (Thousand Dollars),,,,,All Other Costs (Thousand Dollars),,,,,(Years),,,,
2015,16868,City of Seattle - (WA),WA,SCL,"51,670","80,843","14,711",.,"1,47,224",0.0,0.0,0.0,.,0.0,"4,12,843","9,09,480","1,47,114",.,"14,69,437",0.0,0.0,0.0,.,0.0,"8,138","12,117","2,205",.,"22,460","7,614","7,547","1,373",.,"16,534","8,138","12,117","2,205",.,"22,460","7,614","7,547","1,373",.,"16,534",7.990,11.250,10.000,.,http://www.commerce.wa.gov/Programs/Energy/Office/EIA/Pages/EnergyIndependence.aspx
2015,16920,Sedgwick County El Coop Assn Inc,KS,SWPP,122,.,.,.,122,0.2,.,.,.,0.2,"1,637",.,.,.,"1,637",2.9,.,.,.,2.9,25,.,.,.,25,2,.,.,.,2,402,.,.,.,402,22,.,.,.,22,15.000,.,.,.,
2015,16971,Shakopee Public Utilities Comm,MN,MISO,"3,430",24,"1,570",.,"5,024",0.4,0.0,1.1,.,1.5,"28,210",257,"15,883",.,"44,350",0.4,0.0,1.1,.,1.5,295,8,175,.,478,44,1,15,.,60,295,10,185,.,490,44,1,11,.,56,8.230,15.140,14.510,.,
2015,17008,Sharyland Utilities LP,TX,ERCO,"1,673",855,0,.,"2,528",0.5,0.1,0.0,.,0.6,"32,933","12,683",0,.,"45,616",0.5,0.1,0.0,.,0.6,379,117,0,.,496,142,61,0,.,203,379,117,0,.,496,142,61,0,.,203,19.700,14.800,0.000,.,http://interchange.puc.texas.gov/WebApp/Interchange/application/dbapps/filings/pgSearch_Results.asp?TXT_CNTR_NO=45675&TXT_ITEM_NO=8
2015,17066,Shenandoah Valley Elec Coop,VA,PJM,85,.,.,.,85,0.2,.,.,.,0.2,822,.,.,.,822,1.7,.,.,.,1.7,7,.,.,.,7,.,.,.,.,.,7,.,.,.,7,.,.,.,.,.,9.600,.,.,.,
2015,17141,City of Sibley - (IA),IA,MISO,.,74,.,.,74,.,1.9,.,.,1.9,.,737,.,.,737,.,1.9,.,.,1.9,.,0,.,.,0,.,12,.,.,12,.,0,.,.,0,.,12,.,.,12,.,20.000,.,.,
2015,17166,Sierra Pacific Power Co,NV,NEVP,"20,144","29,834",609,0,"50,587",3.8,8.6,0.2,0.0,12.6,"1,77,786","3,89,165","7,938",0,"5,74,889",3.8,8.6,0.2,0.0,12.6,801,71,1,0,873,"1,514","3,967",79,0,"5,560",801,71,1,0,873,"1,514","3,967",79,0,"5,560",16.428,13.036,13.036,0.000,http://puc.nv.gov/utilities/electric
2015,17252,Singing River Elec Pwr Assn,MS,MISO,522,"2,046",0,0,"2,568",0.2,0.2,0.0,0.0,0.4,"8,291","17,031",0,0,"25,322",0.2,0.2,0.0,0.0,0.4,61,14,0,0,75,356,286,0,0,642,61,14,0,0,75,356,286,0,0,642,15.000,15.000,.,.,
2015,17264,City of Sioux Center,IA,MISO,79,60,341,.,480,0.0,0.0,0.1,.,0.1,997,705,"3,997",.,"5,699",0.0,0.0,0.1,.,0.1,11,3,18,.,32,9,3,16,.,28,11,3,18,.,32,9,3,16,.,28,12.700,11.700,11.700,.,
2015,17267,Sioux Valley SW Elec Coop,MN,SWPP,57,56,.,.,113,0.1,0.1,.,.,0.2,910,"1,232",.,.,"2,142",0.2,0.3,.,.,0.5,32,3,.,.,35,.,.,.,.,.,60,3,.,.,63,.,.,.,.,.,15.000,22.000,.,.,
2015,17267,Sioux Valley SW Elec Coop,SD,SWPP,493,218,.,.,711,0.1,0.1,.,.,0.2,"10,700","4,312",.,.,"15,012",0.6,1.2,.,.,1.8,168,25,.,.,193,.,.,.,.,.,331,25,.,.,356,.,.,.,.,.,15.000,22.000,.,.,
2015,17279,PUD No 1 of Skamania Co,WA,BPAT,459,25,0,.,484,0.0,.,0.0,.,0.0,"6,496",296,0,.,"6,792",0.5,.,0.0,.,0.5,84,10,0,.,94,15,15,0,.,30,84,10,0,.,94,15,15,0,.,30,26.280,12.000,0.000,.,Industrial incremental savings reported last year was zero. Commercial reporting year costs is reported in thousand dollar
2015,17320,Sleepy Eye Public Utility Comm,MN,MISO,91,625,.,.,716,0.0,0.0,.,.,0.0,"1,274","12,500",.,.,"13,774",0.0,0.0,.,.,0.0,19,29,.,.,48,8,8,.,.,16,19,29,.,.,48,8,8,.,.,16,14.060,20.000,.,.,
2015,17470,PUD 1 of Snohomish County,WA,BPAT,"58,285","24,858","11,798",.,"94,941",0.0,0.0,0.0,.,0.0,"7,05,505","2,78,163","1,55,808",.,"11,39,476",0.0,0.0,0.0,.,0.0,"6,885","2,628","1,264",.,"10,777","5,164","1,972",948,.,"8,084","6,885","2,628","1,264",.,"10,777","5,164","1,972",948,.,"8,084",12.100,11.190,13.210,.,http://www.snopud.com/conservation.ashx?p=1100
2015,17492,"Socorro Electric Coop, Inc",NM,PNM,16,.,.,.,16,.,.,.,.,.,54,.,.,.,54,.,.,.,.,.,3,.,.,.,3,.,.,.,.,.,23,.,.,.,23,.,.,.,.,.,13.000,.,.,.,
2015,17512,Village of Solvay - (NY),NY,NYIS,705,"2,392","5,882",0,"8,979",.,.,.,.,.,"7,050","23,925","58,823",0,"89,798",.,.,.,0.0,0.0,256,91,224,0,571,0,0,0,0,0,256,91,224,0,571,0,0,0,0,0,10.000,5.000,5.000,0.000,0
2015,17539,South Carolina Electric&Gas Company,SC,SCEG,"27,997","27,385","15,925",0,"71,307",8.0,4.0,3.0,0.0,15.0,"1,80,934","3,28,619","1,91,101",0,"7,00,654",11.3,2.2,2.0,.,15.5,"3,546","3,565","2,073",0,"9,184","1,877","1,025",596,0,"3,498","3,546","3,565","2,073",0,"9,184","1,877","1,025",596,0,"3,498",8.530,12.000,12.000,.,www.sceg.com/en/energywise-and-save
2015,17543,South Carolina Public Service Authority,SC,SC,"4,599","21,870",.,.,"26,469",2.5,4.2,.,.,6.7,"56,510","2,73,723",.,.,"3,30,233",2.5,4.2,.,.,6.7,"1,017","1,698",.,.,"2,715",854,"1,442",.,.,"2,296","1,017","1,698",.,.,"2,715",854,"1,442",.,.,"2,296",12.300,12.500,.,.,
2015,17548,South Central Public Pwr Dist,NE,SWPP,105,63,19,.,187,0.0,0.0,0.0,.,0.0,"2,076",830,210,.,"3,116",0.0,0.0,0.0,.,0.0,37,8,1,.,46,8,5,5,.,18,37,8,1,.,46,8,5,5,.,18,19.760,13.160,11.000,.,
2015,17572,South River Elec Member Corp,NC,CPLE,700,.,.,.,700,.,.,.,.,.,700,.,.,.,700,.,.,.,.,.,22,.,.,.,22,.,.,.,.,.,22,.,.,.,22,.,.,.,.,.,1.000,.,.,.,
2015,17609,Southern California Edison Co,CA,CISO,"3,70,324","3,84,275","1,30,161",188,"8,84,948",66.5,72.1,20.9,0.0,159.5,"36,86,210","32,99,172","14,28,246",932,"84,14,560",65.0,70.0,20.9,0.0,155.9,"1,09,976","73,890","16,034",20,"1,99,920","70,476","66,863","22,648",33,"1,60,020","1,09,976","73,890","16,034",20,"1,99,920","70,476","66,863","22,648",33,"1,60,019",10.000,8.600,11.000,5.000,http://eestats.cpuc.ca.gov/Views/Documents.aspx
2015,17612,Bear Valley Electric Service,CA,CISO,256,938,0,0,"1,194",0.0,0.3,0.0,0.0,0.3,"3,425","7,925",0,0,"11,350",0.0,0.3,0.0,0.0,0.3,236,201,0,0,437,92,11,0,0,103,236,201,0,0,437,92,11,0,0,103,13.380,8.450,0.000,0.000,
2015,17633,Southern Indiana Gas & Elec Co,IN,MISO,"22,521","9,597","4,727",.,"36,845",5.4,1.6,0.8,.,7.8,"1,11,347","1,34,195","37,850",.,"2,83,392",5.4,1.6,0.8,.,7.8,"1,181","1,379",385,.,"2,945","1,898","1,461",408,.,"3,767","1,181","1,379",385,.,"2,945","1,898","1,461",408,.,"3,766",4.944,12.011,12.011,.,
2015,17637,Southern Maryland Elec Coop Inc,MD,PJM,"33,235","9,090",.,.,"42,325",6.3,2.3,.,.,8.6,"2,23,748","1,01,181",.,.,"3,24,929",7.1,4.3,.,.,11.4,"4,503","2,032",.,.,"6,535","3,658","1,495",.,.,"5,153","30,170","22,555",.,.,"52,725","24,509","16,595",.,.,"41,104",6.732,11.131,.,.,MD PSC
2015,17642,Southern Public Power District,NE,SWPP,664,322,512,0,"1,498",0.0,0.0,0.0,0.0,0.0,"13,201","3,131","5,981",0,"22,313",0.0,0.0,0.0,0.0,0.0,113,24,50,0,187,29,18,16,0,63,113,24,50,0,187,29,18,16,0,63,20.000,10.000,12.000,.,
2015,17647,Southern Pine Elec Power Assn,MS,MISO,384,240,.,.,624,0.2,0.1,.,.,0.3,"6,878","3,844",.,.,"10,722",0.2,0.1,.,.,0.3,36,13,.,.,49,48,30,.,.,78,36,13,.,.,49,48,30,.,.,78,17.190,.,.,.,
2015,17698,Southwestern Electric Power Co,AR,SWPP,"14,164","11,488","10,187",0,"35,839",12.2,2.0,1.7,0.0,15.9,"1,75,989","1,64,227","1,45,635",0,"4,85,851",12.2,2.0,1.7,0.0,15.9,"1,847","1,711","1,517",0,"5,075","1,791",895,793,0,"3,479","1,847","1,711","1,517",0,"5,075","1,791",895,793,0,"3,479",12.400,14.300,14.300,0.000,
2015,17698,Southwestern Electric Power Co,LA,SWPP,"2,953","4,176",0,0,"7,129",0.7,0.6,0.0,0.0,1.3,"51,781","52,068",0,0,"1,03,849",0.7,0.6,0.0,0.0,1.3,470,420,0,0,890,651,454,0,0,"1,105",470,420,0,0,890,651,454,0,0,"1,104",17.500,12.500,0.000,0.000,
2015,17698,Southwestern Electric Power Co,TX,SWPP,"7,323","8,007",0,0,"15,330",2.5,7.4,0.0,0.0,9.9,"1,37,031","88,081",0,0,"2,25,112",2.5,7.4,0.0,0.0,9.9,"1,556","1,171",0,0,"2,727",345,226,0,0,571,"1,556","1,171",0,0,"2,727",345,226,0,0,571,18.700,11.000,0.000,0.000,
2015,17718,Southwestern Public Service Co,NM,SWPP,"19,453","2,006","13,758",.,"35,217",2.8,0.2,4.1,.,7.1,"2,03,334","25,403","2,57,412",.,"4,86,149",29.6,2.5,77.0,.,109.1,"1,669",329,"1,783",.,"3,781","3,128",753,"1,655",.,"5,536","1,669",329,"1,783",.,"3,781","3,128",753,"1,655",.,"5,536",10.450,12.660,18.710,.,
2015,17718,Southwestern Public Service Co,TX,SWPP,"3,658","10,150",0,.,"13,808",1.0,2.0,.,.,3.0,"85,679","1,43,818",0,.,"2,29,497",30.0,35.0,0.0,.,65.0,"1,266","1,288",0,.,"2,554",118,115,0,.,233,"1,266","1,288",0,.,"2,554",118,115,0,.,233,16.240,13.300,0.000,.,
2015,17783,City of Spencer - (IA),IA,MISO,143,259,0,0,402,0.2,0.1,0.0,0.0,0.3,"5,284","4,809",0,0,"10,093",0.2,0.1,0.0,0.0,0.3,72,52,0,0,124,6,6,0,0,12,72,52,0,0,124,6,6,0,0,12,10.000,16.000,.,.,
2015,17828,City of Springfield - (IL),IL,MISO,"5,666","7,070",.,.,"12,736",0.4,1.3,.,.,1.7,"26,797","62,723",.,.,"89,520",0.0,0.2,.,.,0.2,422,461,.,.,883,136,149,.,.,285,422,461,.,.,883,136,149,.,.,285,4.730,8.870,.,.,http://www.cwlp.com/eso/eso.html
2015,17832,Snapping Shoals El Member Corp,GA,SOCO,"16,528","2,736","2,202",.,"21,466",0.0,0.0,0.0,.,0.0,"1,23,956","21,435","17,255",.,"1,62,646",0.0,0.0,0.0,.,0.0,314,.,.,.,314,140,158,122,.,420,"2,503",.,.,.,"2,503","2,792",158,122,.,"3,072",24.000,25.000,25.000,.,
2015,17833,City Utilities of Springfield - (MO),MO,SWPP,712,"2,436",0,0,"3,148",0.1,0.4,0.0,0.0,0.5,"11,177","16,440",0,0,"27,617",0.1,0.4,0.0,0.0,0.5,263,74,0,0,337,0,0,0,0,0,263,74,0,0,337,0,0,0,0,0,16.000,7.000,0.000,0.000,cityutilities.net and view rebates or cuenergywise.com
2015,17839,City of Springfield - (OR),OR,BPAT,"2,947",753,53,.,"3,753",0.1,0.2,0.1,.,0.4,"51,999","11,215",801,.,"64,015",0.1,0.2,0.1,.,0.4,697,138,21,.,856,176,45,3,.,224,697,138,24,.,859,193,28,3,.,224,17.600,14.900,15.000,.,(BPA) https://customerportal.bpa.gov/spring/pages/dashboard.aspx Clearesult (PECI) https://na33.salesforce.com/home/home.jsp
2015,17868,St Croix Electric Coop,WI,MISO,"1,263",64,4,.,"1,331",0.2,.,.,.,0.2,"18,590",910,57,.,"19,557",2.9,.,.,.,2.9,72,1,1,.,74,.,.,.,.,.,72,1,1,.,74,.,.,.,.,.,14.719,14.222,14.222,.,
2015,17876,City of St James - (MN),MN,MISO,97,343,219,0,659,0.0,0.0,0.0,0.0,0.0,885,"4,403","2,815",0,"8,103",0.0,0.0,0.0,0.0,0.0,12,10,6,0,28,11,9,6,0,26,12,10,6,0,28,11,9,6,0,26,9.100,12.800,12.800,.,
2015,17896,City of Shasta Lake - (CA),CA,BANC,44,241,.,.,285,0.0,0.0,.,.,0.0,326,"2,710",.,.,"3,036",0.0,0.0,.,.,0.0,38,97,.,.,135,40,11,.,.,51,38,97,.,.,135,40,11,.,.,50,16.000,14.000,.,.,
2015,17900,City of Saint Peter,MN,MISO,417,273,117,0,807,0.0,0.0,0.0,0.0,0.0,"3,584","4,667","2,001",0,"10,252",0.0,0.0,0.0,0.0,0.0,47,28,12,0,87,34,14,6,0,54,47,28,12,0,87,34,14,6,0,54,8.600,17.100,17.100,0.000,www.MNCIPdata.com
2015,17979,Stanton County Public Pwr Dist,NE,SWPP,116,38,0,0,154,0.0,0.0,0.0,0.0,0.0,"2,232",479,0,0,"2,711",0.0,0.0,0.0,0.0,0.0,15,3,0,0,18,1,0,0,0,1,15,3,0,0,18,1,0,0,0,2,20.460,11.000,.,.,
2015,17983,City of Staples- (MN),MN,MISO,42,68,52,.,162,0.0,0.0,0.0,.,0.0,393,724,547,.,"1,664",0.0,0.0,0.0,.,0.0,3,4,3,.,10,3,4,3,.,10,3,4,3,.,10,3,4,3,.,10,9.500,10.600,10.600,.,
2015,18051,Town of Steilacoom,WA,BPAT,58,16,.,.,74,.,.,.,.,.,289,65,.,.,354,.,.,.,.,.,4,1,.,.,5,.,.,.,.,.,4,1,.,.,5,.,.,.,.,.,5.000,4.000,.,.,
2015,18102,"Steuben Rural Elec Coop, Inc",NY,NYIS,211,.,.,.,211,1.1,.,.,.,1.1,"48,608",.,.,.,"48,608",0.3,.,.,.,0.3,16,.,.,.,16,32,.,.,.,32,704,.,.,.,704,"1,909",.,.,.,"1,909",15.000,.,.,.,
2015,18280,Sulphur Springs Valley E C Inc,AZ,WALC,60,"4,303",103,.,"4,466",0.0,1.6,0.0,.,1.6,"1,056","64,655","1,545",.,"67,256",0.4,24.6,0.4,.,25.4,19,0,0,.,19,2,40,40,.,82,28,0,0,.,28,3,40,40,.,83,17.600,15.000,15.000,.,
2015,18383,Taylor Electric Coop - (WI),WI,MISO,447,9,.,.,456,0.1,0.0,.,.,0.1,"6,436",127,.,.,"6,563",1.4,0.0,.,.,1.4,25,0,.,.,25,64,3,.,.,67,25,0,.,.,25,64,3,.,.,67,14.399,14.091,.,.,
2015,18429,City of Tacoma  - (WA),WA,TPWR,"12,870","22,614","7,141",0,"42,625",.,.,.,.,.,"2,49,421","2,39,029","58,772",0,"5,47,222",.,.,.,.,.,"5,344","2,807","1,194",0,"9,345","1,417","1,390",131,0,"2,938","5,344","2,807","1,194",.,"9,345","1,417","1,390",131,0,"2,938",19.380,10.570,8.230,0.000,
2015,18445,City of Tallahassee - (FL),FL,TAL,"6,441",10,0,0,"6,451",1.3,0.0,0.0,0.0,1.3,"49,256",105,0,0,"49,361",1.3,0.0,0.0,0.0,1.3,"1,845",10,0,0,"1,855","1,845",3,0,0,"1,848","1,845",10,0,0,"1,855","1,845",3,0,0,"1,847",7.647,10.087,0.000,0.000,www.talgov.com
2015,18454,Tampa Electric Co,FL,TEC,"18,991","9,870","1,097",0,"29,958",8.1,0.9,0.1,0.0,9.1,"2,39,776","2,16,194","23,401",0,"4,79,371",3.7,1.4,0.2,0.0,5.3,"9,573","1,230",136,0,"10,939","13,480","2,775",308,0,"16,563","9,573","1,230",136,0,"10,939","13,480","2,775",308,0,"16,563",20.000,20.000,20.000,0.000,
2015,18488,City of Taunton,MA,ISNE,478,.,.,.,478,.,.,.,.,.,"4,779",.,.,.,"4,779",.,.,.,.,.,239,.,.,.,239,.,.,.,.,.,239,.,.,.,239,.,.,.,.,.,10.000,.,.,.,
2015,18498,Taylor County Rural E C C,KY,PJM,33,0,.,.,33,.,.,.,.,.,330,0,.,.,330,.,.,.,.,.,2,0,.,.,2,.,.,.,.,.,2,0,.,.,2,.,.,.,.,.,10.000,0.000,.,.,https://www-rs.coopdsm.com
2015,18642,Tennessee Valley Authority,AL,TVA,"13,490","19,530","11,582",0,"44,602",2.9,2.9,1.3,0.0,7.1,"1,75,377","2,34,348","1,27,404",0,"5,37,129",2.9,2.9,1.3,0.0,7.1,"1,547","1,785",910,0,"4,242","4,124","1,153",370,0,"5,647","1,547","1,785",910,0,"4,242","4,124","1,153",370,0,"5,647",13.000,12.000,11.000,0.000,
2015,18642,Tennessee Valley Authority,GA,TVA,"2,597","1,698","3,351",0,"7,646",0.5,0.2,0.4,0.0,1.1,"33,761","20,371","36,862",0,"90,994",0.5,0.2,0.4,0.0,1.1,298,155,263,0,716,794,100,107,0,"1,001",298,155,263,0,716,794,100,107,0,"1,001",13.000,12.000,11.000,0.000,
2015,18642,Tennessee Valley Authority,KY,TVA,"2,361","4,890","39,346",0,"46,597",0.4,0.6,4.2,0.0,5.2,"30,697","58,678","4,32,808",0,"5,22,183",0.4,0.6,4.2,0.0,5.2,271,447,"3,092",0,"3,810",722,289,"1,257",0,"2,268",271,447,"3,092",0,"3,810",722,289,"1,257",0,"2,268",13.000,12.000,11.000,0.000,
2015,18642,Tennessee Valley Authority,MS,TVA,"6,324","14,070","65,180",0,"85,574",0.7,2.4,27.5,0.0,30.6,"82,215","1,68,839","7,16,977",0,"9,68,031",0.7,2.4,27.5,0.0,30.6,725,"1,286","5,122",0,"7,133","1,933",831,"2,082",0,"4,846",725,"1,286","5,122",0,"7,133","1,933",831,"2,082",0,"4,846",13.000,12.000,11.000,0.000,
2015,18642,Tennessee Valley Authority,NC,TVA,393,0,0,0,393,0.1,0.0,0.0,0.0,0.1,"5,111",0,0,0,"5,111",0.1,0.0,0.0,0.0,0.1,45,0,0,0,45,120,0,0,0,120,45,0,0,0,45,120,0,0,0,120,13.000,0.000,0.000,0.000,
2015,18642,Tennessee Valley Authority,TN,TVA,"63,139","84,938","78,721",0,"2,26,798",6.8,13.4,9.1,0.0,29.3,"8,20,806","10,19,256","8,65,936",0,"27,05,998",6.8,13.4,9.1,0.0,29.3,"7,242","7,764","6,187",0,"21,193","19,303","5,016","2,515",0,"26,834","7,242","7,764","6,187",0,"21,193","19,303","5,016","2,515",0,"26,834",13.000,12.000,11.000,0.000,
2015,18642,Tennessee Valley Authority,VA,TVA,203,39,798,0,"1,040",0.0,0.0,0.1,0.0,0.1,"2,640",463,"8,778",0,"11,881",0.0,0.0,0.1,0.0,0.1,23,4,63,0,90,62,2,25,0,89,23,4,63,0,90,62,2,25,0,89,13.000,12.000,11.000,0.000,
2015,18820,City of Thief River Falls,MN,MISO,195,122,.,.,317,.,0.1,.,.,0.1,195,122,.,.,317,.,0.1,.,.,0.1,8,5,.,.,13,.,.,.,.,.,.,.,.,.,.,8,5,.,.,13,1.000,1.000,.,.,
2015,18917,Tillamook Peoples Utility Dist,OR,BPAT,"1,001",644,"1,322",.,"2,967",.,.,.,.,.,"20,018","6,436","13,222",.,"39,676",.,.,.,.,.,304,72,299,.,675,123,29,121,.,273,304,72,299,.,675,123,29,121,.,273,20.000,10.000,10.000,.,
2015,18956,Tri-County Elec Member Corp,GA,SOCO,35,0,0,0,35,0.1,0.0,0.0,0.0,0.1,269,0,0,0,269,0.1,0.0,0.0,0.0,0.1,0,0,0,0,0,9,0,0,0,9,0,0,0,0,0,9,0,0,0,9,1.350,0.000,0.000,0.000,
2015,18997,The Toledo Edison Co,OH,PJM,"28,591","25,079","49,993",0,"1,03,663",6.4,3.8,6.3,0.0,16.5,"3,10,786","6,69,870","6,50,914",0,"16,31,570",6.4,3.8,6.3,0.0,16.5,"1,460","1,142","2,338",0,"4,940",353,458,"1,214",0,"2,025","1,460","1,142","2,338",0,"4,940",353,458,"1,214",0,"2,025",10.870,26.710,13.020,0.000,"The website is not available until May, 2016."
2015,19125,City of Traverse City - (MI),MI,MISO,604,"2,233",.,.,"2,837",0.0,0.5,.,.,0.5,"6,992","33,495",.,.,"40,487",0.8,7.5,.,.,8.3,12,114,.,.,126,46,186,.,.,232,12,114,.,.,126,46,186,.,.,232,11.500,15.000,.,.,
2015,19157,Tri-County Electric Coop,MN,MISO,"1,288",664,661,0,"2,613",0.3,0.1,0.0,0.0,0.4,"19,620","9,608","6,863",0,"36,091",0.3,0.1,0.0,0.0,0.4,186,18,8,0,212,23,1,0,0,24,186,18,8,0,212,23,1,0,0,24,15.233,14.471,10.383,0.000,
2015,19189,Trico Electric Cooperative Inc,AZ,WALC,239,.,.,.,239,0.2,.,.,.,0.2,"1,112",.,.,.,"1,112",1.2,.,.,.,1.2,49,.,.,.,49,13,.,.,.,13,49,.,.,.,49,13,.,.,.,13,4.660,.,.,.,http://images.edocket.azcc.gov/docketpdf/0000168580.pdf
2015,19229,Truckee Donner P U D,CA,NEVP,913,494,.,.,"1,407",0.1,0.1,.,.,0.2,"9,427","4,817",.,.,"14,244",0.0,0.0,.,.,0.0,194,178,.,.,372,287,129,.,.,416,194,178,.,.,372,287,129,.,.,416,10.300,9.700,.,.,http://www.tdpud.org/departments/conservation/em-v-and-reporting
2015,19281,Turlock Irrigation District,CA,TIDC,"3,132","1,146","1,140",.,"5,418",0.0,0.2,0.2,.,0.5,"4,994","17,525","18,177",.,"40,696",0.0,0.3,0.2,.,0.5,194,71,71,.,336,230,84,84,.,398,194,71,71,.,336,230,84,84,.,398,1.590,15.300,15.950,.,www.ncpa.com/current-issues/energy-efficiencyreports.html
2015,19325,Umatilla Electric Coop Assn,OR,BPAT,562,"1,435","23,538",0,"25,535",0.1,0.3,4.3,0.0,4.7,"13,385","19,092","1,99,835",0,"2,32,312",0.2,0.4,2.8,0.0,3.4,222,69,958,0,"1,249",64,48,275,0,387,222,69,958,0,"1,249",64,48,275,0,387,23.820,13.300,8.490,.,
2015,19390,"UGI Utilities, Inc",PA,PJM,"2,325",381,"2,114",0,"4,820",.,.,.,.,.,"17,438","2,858","15,855",0,"36,151",.,.,.,.,.,295,58,149,0,502,316,147,162,0,625,295,58,149,0,502,316,147,162,0,625,7.500,7.500,7.500,0.000,http://eec.ugi.com/
2015,19396,Tri-County Electric Coop,MI,MISO,"1,677",0,"1,118",0,"2,795",0.0,0.0,0.0,0.0,0.0,"20,129",0,"13,414",0,"33,543",0.0,0.0,0.0,0.0,0.0,143,0,68,0,211,215,0,74,0,289,143,0,68,0,211,215,0,74,.,289,12.000,0.000,12.000,0.000,
2015,19397,City of Ukiah - (CA),CA,CISO,24,110,0,.,134,.,.,0.0,.,0.0,393,"1,602",0,.,"1,995",.,.,0.0,.,0.0,20,31,0,.,51,17,17,0,.,34,20,31,0,.,51,17,17,0,.,34,16.320,14.604,.,.,www.cityofukiah.com
2015,19435,Union Electric Membership Corp - (NC),NC,DUK,105,997,.,.,"1,102",.,.,.,.,.,"2,099","19,935",.,.,"22,034",.,.,.,.,.,1,2,.,.,3,25,42,.,.,67,1,2,.,.,3,25,42,.,.,67,6.000,20.000,.,.,
2015,19436,Union Electric Co - (MO),MO,MISO,"1,61,288","2,96,059",.,.,"4,57,347",26.7,37.6,.,.,64.3,"25,25,874","43,88,945",.,.,"69,14,819",13.4,23.8,.,.,37.2,"16,617","18,525",.,.,"35,142","10,807","12,018",.,.,"22,825","16,617","18,525",.,.,"35,142","10,807","12,018",.,.,"22,825",15.700,14.800,.,.,
2015,19446,Duke Energy Kentucky,KY,PJM,"22,100","10,693",.,.,"32,793",5.1,1.9,.,.,7.0,"97,311","97,225",.,.,"1,94,536",5.1,1.9,.,.,7.0,"1,358","1,208",.,.,"2,566","2,331",612,.,.,"2,943","1,358","1,208",.,.,"2,566","2,331",612,.,.,"2,943",4.400,9.090,.,.,
2015,19490,United Electric Coop Service Inc - (TX),TX,ERCO,"4,594",119,.,.,"4,713",1.0,0.0,.,.,1.0,"54,889","1,444",.,.,"56,333",0.8,0.0,.,.,0.8,460,11,.,.,471,356,.,.,.,356,460,11,.,.,471,356,.,.,.,356,12.000,12.000,.,.,
2015,19497,United Illuminating Co,CT,ISNE,"32,044","49,459","4,155",0,"85,658",3.6,6.5,0.5,0.0,10.6,"2,95,601","5,82,404","48,925",0,"9,26,930",3.6,6.5,0.5,0.0,10.6,"8,501","12,258","1,030",0,"21,789","5,787","5,740",487,0,"12,014","8,501","12,258","1,030",0,"21,789","5,787","5,740",487,0,"12,014",9.225,11.776,11.776,0.000,www.energizect.com
2015,19499,"United Power, Inc",CO,WACM,37,110,30,0,177,0.5,2.2,1.1,0.0,3.8,355,"1,100",330,0,"1,785",0.6,1.8,1.2,0.0,3.6,1,1,1,0,3,1,0,0,0,1,3,2,1,0,6,2,1,0,0,3,10.000,7.000,5.000,.,
2015,19545,"Black Hills Power, Inc. d/b/a",SD,WACM,388,"2,753",.,.,"3,141",1.0,1.0,.,.,2.0,"5,819","41,293",.,.,"47,112",1.0,1.0,.,.,2.0,28,304,.,.,332,189,81,.,.,270,28,304,.,.,332,189,81,.,.,270,15.000,15.000,.,.,https://puc.sd.gov/commission/dockets/electric/2015/el15-044/attachment7.pdf 
2015,19547,Hawaiian Electric Co Inc,HI,HECO,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"4,000",.,.,.,"4,000",.,.,.,.,.,"3,13,000",.,.,.,"3,13,000",2.000,2.000,.,.,
2015,19687,City of Valley City,ND,SWPP,156,889,133,0,"1,178",0.0,0.2,0.0,0.0,0.2,"1,522","10,384","1,552",0,"13,458",0.0,0.2,0.0,0.0,0.2,13,56,8,0,77,11,49,7,0,67,13,56,8,0,77,11,49,7,0,67,9.800,11.700,11.700,0.000,
2015,19728,"UNS Electric, Inc",AZ,TEPC,"20,888","10,650",780,0,"32,318",3.8,0.7,0.0,0.0,4.5,"2,09,084","1,03,869","7,286",0,"3,20,239",38.3,6.7,0.2,0.0,45.2,"1,275",590,43,0,"1,908","1,093",280,20,0,"1,393","1,275",590,43,0,"1,908","1,093",280,20,0,"1,393",10.000,9.800,9.300,0.000,www.uesaz.com
2015,19788,City of Vermillion - (SD),SD,SWPP,236,978,0,.,"1,214",0.1,0.2,0.0,.,0.3,"2,943","10,185",0,.,"13,128",0.1,0.2,0.0,.,0.3,43,72,0,.,115,38,64,0,.,102,43,72,0,.,115,38,64,0,.,102,12.500,10.400,10.400,0.000,
2015,19790,Verendrye Electric Coop Inc,ND,MISO,49,4,0,0,53,0.1,0.0,0.0,0.0,0.1,492,35,0,0,527,0.1,0.0,0.0,0.0,0.1,30,2,0,0,32,30,2,0,0,32,30,2,0,0,32,30,2,0,0,32,10.000,10.000,0.000,0.000,
